ID	RunCaen.txt	RunDouglas.txt	RunInge.txt	RunKvist.txt	RunLogan.txt	RunMthomassen.txt	RunPetra.txt	RunRachid.txt	RunRien.txt	RunVohansen.txt
chr13_32954282_32961910_+	1.10218602968785	0	0	0	0	0	0	0	0	0
chr13_32954282_32962687_-	0	0	0	0	0	0	0	0	1	0
chr13_32954282_32962687_+	1	0	0	0	0	0	0	0	0	0
chr13_32954282_32963877_-	0	0	0	0	0	0	0	0	1.06714040067682	0
chr13_32954282_32963877_+	1	0	0	1.17503747666457	0	0	1	0	0	0
chr13_32954282_32964836_+	0	0	0	1.02930223664349	0	1	1.01944064370214	0	0	0
chr13_32954282_32967164_-	0	0	0	0	0	0	0	1.00612206531066	0	0
chr13_32954282_32967164_+	1.1873208236848	0	1.03526492384138	1.11623422622501	0	0	0	1.00773136921715	1.17070605768603	0
chr13_32954282_32968825_-	914.988753541576	0	1.03526492384138	1.0594630943593	0	0	1.10105679545314	3.13586060778292	1481.02918710426	0
chr13_32954282_32968825_+	17573.4054323545	52.5303784071923	77.7644611646551	8601.47576494064	1809.8683153443	50.9827992502477	443.110781628315	3.21690011854763	1047.85910199328	60.247963641853
chr13_32954282_32968852_-	0	0	0	0	0	0	0	1.00385824159448	0	0
chr13_32954282_32968852_+	1.29277351476538	0	0	0	0	0	1	1.00773136921715	0	0
chr13_32954282_32970127_+	1.40965735500449	0	0	0	0	0	0	0	0	0
chr13_32954282_32971013_+	1.1161231740339	0	0	0	0	0	0	0	0	0
chr13_32954282_32971034_-	1.45752258211059	0	0	0	0	0	0	1.09341690597827	1.21419493520939	0
chr13_32954282_32971034_+	3.87946782711036	1.08379838673437	1.08379838673437	1.77117903613319	1.14574044579912	1	1.17843677785048	1.10155379355966	1.18204450040396	1
chr13_32954282_32972298_-	0	0	0	0	0	0	0	1.01826534389672	0	0
chr13_32954282_32972298_+	0	0	1	0	0	0	0	1.02834105475928	1.07107548307291	0
chr13_32954282_33179863_+	0	0	0	0	0	0	0	1	0	0
chr13_32954282_33203429_+	0	0	0	1.13052820036829	0	0	0	0	0	0
chr13_32955121_32969011_+	0	0	0	0	0	0	0	0	1	0
chr13_32956366_33099177_-	0	1.05646730854954	0	0	0	0	0	0	0	0
chr13_32956726_32969037_+	1	0	0	0	0	0	0	0	0	0
chr13_32957244_33031019_+	1	0	0	0	0	0	0	0	0	0
chr13_32957263_32968823_+	0	0	0	1	0	0	0	0	0	0
chr13_32957264_33261296_+	0	0	0	0	0	0	0	0	1	0
chr13_32957266_32968825_-	2.59786616652292	0	0	0	0	0	0	1.28185643536111	2.36583865488106	0
chr13_32957266_32968825_+	46.9077071202982	1.10956947206785	0	23.6806364107828	2.93934258559011	1.20808944440445	1.82417841588985	1.2868756453926	1.43359286572964	1.20756539196987
chr13_32957266_32971034_-	0	0	0	0	0	0	0	0	1	0
chr13_32957266_32971034_+	1.14105453608382	0	0	1.0594630943593	0	0	0	0	0	0
chr13_32957314_32968825_+	1.10218602968785	0	0	0	0	0	0	0	0	0
chr13_32957426_33087098_-	0	0	0	0	0	0	0	0	0	1.03715504444619
chr13_32957619_32968938_+	0	0	0	0	0	0	0	1	0	0
chr13_32958157_32968925_-	0	0	0	0	0	0	0	0	1.06269665543487	0
chr13_32958168_32968825_-	13.5047680474566	0	0	0	0	0	0	1.50835155451379	11.6404742570272	0
chr13_32958168_32968825_+	280.257606715033	1.56793309108454	1.07177346253629	216.446808165692	13.736946048251	2.76241770876517	5.28300533126186	1.49856837348791	1.11849604597382	1.37628910171602
chr13_32958168_32971034_-	0	0	0	0	0	0	0	1.03458631620213	1.12472381036201	0
chr13_32958168_32971034_+	1.93126358950598	0	0	1.30570947214593	0	0	1	1.03230864299006	0	0
chr13_32958509_32968825_-	0	0	0	0	0	0	0	0	1.15058428418513	0
chr13_32958509_32968825_+	1.42256665286222	0	0	1.21816009558426	0	0	1.01944064370214	0	0	0
chr13_32958509_32971034_+	1.18129373739768	0	0	0	0	0	0	0	0	0
chr13_32959336_32968825_+	0	0	0	1.200936955176	0	0	1	0	0	0
chr13_32959760_32968825_+	0	0	0	1.13294697233035	0	0	0	0	0	0
chr13_32960535_32977286_-	1.71526732051997	1.03526492384138	0	1.22863250655809	0	0	0	0	0	0
chr13_32960541_32977286_-	1.1873208236848	0	0	1.11944768473638	0	0	0	0	0	0
chr13_32960541_32977286_+	0	0	0	0	0	0	0	0	1.1029453520898	0
chr13_32961231_32977286_-	0	0	0	1	0	0	0	0	0	0
chr13_32961926_32971068_+	1	0	0	0	0	0	0	0	0	0
chr13_32962667_32969050_+	0	0	0	0	1	0	0	0	0	0
chr13_32963036_32968825_+	1.22073019760406	0	0	0	0	0	0	0	0	0
chr13_32963895_32968825_+	0	0	0	1.109087690662	0	0	0	0	0	0
chr13_32963895_32971034_+	0	0	0	1.11623422622501	0	0	0	0	0	0
chr13_32963998_32977286_-	0	0	0	1.35456044860475	0	1.03200827973421	0	0	0	0
chr13_32964018_32968825_-	0	0	0	0	0	0	0	0	1.02189714865412	0
chr13_32964018_32968825_+	2.12519622870038	0	0	1.67704397317856	0	0	1.01944064370214	0	0	0
chr13_32964999_32968825_+	1.19623119885132	0	0	1.35393693918979	0	1	0	0	0	0
chr13_32964999_32971034_+	1.10956947206785	0	0	0	0	0	0	0	0	0
chr13_32966591_32968825_+	0	0	0	1	0	0	0	0	0	0
chr13_32967271_32968825_-	0	0	0	0	0	0	0	1.00612206531066	0	0
chr13_32967271_32968825_+	1.18537581655931	0	1.03526492384138	1.24040362802948	0	0	1	1.00612206531066	0	0
chr13_32967886_32968825_+	0	0	0	1.0594630943593	0	0	0	0	0	0
chr13_32968130_32971154_-	0	0	0	0	0	0	0	0	1.02189714865412	0
chr13_32968843_33043895_+	0	0	0	0	1	0	0	0	0	0
chr13_32968846_32968888_+	0	0	0	0	0	0	1	0	0	0
chr13_32968846_32968923_+	0	0	0	0	0	0	1.01944064370214	0	0	0
chr13_32968846_32971036_-	0	0	0	0	0	0	0	1.00773136921715	0	0
chr13_32968846_32971036_+	0	0	0	0	0	0	0	1.01000392731216	0	0
chr13_32968851_33154565_-	0	0	0	0	0	0	0	1	0	0
chr13_32968859_32968975_-	0	0	0	0	0	0	0	0	1.07460782832132	0
chr13_32968861_32968891_+	0	0	0	0	0	0	0	0	1.11649997107838	0
chr13_32968864_32968993_-	0	0	0	0	0	0	0	1.01287430882119	0	0
chr13_32968864_32968993_+	0	0	0	0	0	0	0	1.01086925774628	0	0
chr13_32968864_33128929_+	1.10218602968785	0	0	0	0	0	0	0	0	0
chr13_32968865_32968974_-	0	0	0	0	0	0	0	0	1.06269665543487	0
chr13_32968869_32968987_-	0	0	0	0	0	0	0	0	1.11096387534419	0
chr13_32968870_32972657_+	0	0	0	0	0	0	1.01944064370214	0	0	0
chr13_32968874_33288509_+	0	0	0	0	0	0	0	0	1	0
chr13_32968875_33249096_+	0	0	0	0	0	0	0	0	1	0
chr13_32968881_32968924_+	0	0	0	0	0	0	0	0	1.03492776707986	0
chr13_32968883_32968926_+	0	0	0	0	0	0	0	0	1.07460782832132	0
chr13_32968885_33182702_+	1	0	0	0	0	0	0	0	0	0
chr13_32968887_32968918_+	0	0	0	1.09587269113524	0	0	0	0	0	0
chr13_32968889_33121093_+	0	0	0	0	0	0	0	1	0	0
chr13_32968893_32968915_+	0	0	0	1.10069417125221	0	0	0	0	0	0
chr13_32968893_32968954_-	0	0	0	0	0	0	0	1.00773136921715	0	0
chr13_32968897_32968923_-	0	0	0	0	0	0	0	0	1.13988423691946	0
chr13_32968916_33282842_-	0	0	0	0	0	0	0	1	0	0
chr13_32968916_33282842_+	0	0	0	0	0	0	0	1	0	0
chr13_32968923_33020331_+	1	0	0	0	0	0	0	0	1	0
chr13_32968942_33495867_+	1	0	0	0	0	0	0	0	0	0
chr13_32968954_33013985_+	1	0	0	0	0	0	0	0	0	0
chr13_32968958_32969025_-	0	0	0	0	0	0	0	0	1	0
chr13_32968959_32969026_-	0	0	0	0	0	0	0	0	1	0
chr13_32968959_33185343_-	1	0	0	0	0	0	0	0	0	0
chr13_32968959_33185343_+	1	0	0	0	0	0	0	0	1	0
chr13_32968960_32969027_-	0	0	0	0	0	0	0	0	1.37281323140877	0
chr13_32968960_32969027_+	0	0	0	3.09707782691143	0	1	1	0	0	0
chr13_32968964_32968993_-	0	0	0	0	0	0	0	1.00773136921715	0	0
chr13_32968964_32968993_+	0	0	0	0	0	0	0	1.013410768795	0	0
chr13_32968969_33184666_-	0	0	0	0	0	0	0	1	0	0
chr13_32968971_33114688_+	1	0	0	0	0	0	0	0	0	0
chr13_32968972_32968997_+	0	0	0	0	0	0	1.01944064370214	0	0	0
chr13_32968973_33077655_-	0	0	0	0	0	0	0	0	1	0
chr13_32968973_33077655_+	0	0	0	0	0	0	0	0	1	0
chr13_32968973_33240851_+	0	0	0	0	0	0	0	1	0	0
chr13_32968979_32969060_+	0	0	0	0	0	0	1.03925922603184	0	0	0
chr13_32968979_33078957_+	0	0	0	0	0	0	0	1	0	0
chr13_32968980_32969043_+	0	0	0	0	0	0	0	1.00385824159448	0	0
chr13_32968981_33091387_+	1.03526492384138	0	0	0	0	0	0	0	0	0
chr13_32968982_33181446_+	1	0	0	0	0	0	0	0	0	0
chr13_32968986_32969056_+	0	0	0	0	0	0	0	1.00385824159448	0	0
chr13_32968994_32971071_-	0	0	0	0	0	0	0	1.00773136921715	0	0
chr13_32968994_32971071_+	0	0	0	0	0	0	0	1.01287430882119	0	0
chr13_32969008_33068033_+	0	0	0	0	0	0	0	1	0	0
chr13_32969015_33122690_+	1.03526492384138	0	0	0	0	0	0	0	1	0
chr13_32969017_33200508_-	1	0	0	0	0	0	0	0	0	0
chr13_32969018_32992693_+	1	0	0	0	0	0	0	0	0	0
chr13_32969030_32970359_-	0	0	0	0	0	0	0	0	0	1
chr13_32969038_32971032_+	0	0	0	1.08445720458648	0	0	0	0	0	0
chr13_32969040_33121344_-	0	0	0	0	0	0	0	1	0	0
chr13_32969045_32982634_+	0	0	0	0	0	0	0	1	0	0
chr13_32969050_33235227_-	0	0	0	0	0	0	0	1	0	0
chr13_32969065_32971030_-	1	0	0	0	0	0	0	0	1.02189714865412	0
chr13_32969065_32971030_+	1	0	0	0	0	0	0	0	0	0
chr13_32969065_32972312_-	0	0	0	0	0	0	0	1	0	0
chr13_32969065_32972312_+	0	0	0	0	0	0	0	1	0	0
chr13_32969067_32971033_+	1	0	0	0	0	0	0	0	0	0
chr13_32969069_32971034_-	0	0	0	0	0	0	0	1.01994829381693	0	0
chr13_32969069_32971034_+	1	0	0	0	0	0	0	1.03091627484199	0	0
chr13_32969070_32970127_-	5.79060760759998	0	0	0	0	0	0	1.6028355621518	2.49006967924849	0
chr13_32969070_32970127_+	169.722883210534	1.44317687342364	1.3660402567544	129.904881815249	0	1.24977937455922	5.13845321337594	1.59420724366174	8.48499216610178	1.3925480769651
chr13_32969070_32970129_+	1.10956947206785	0	1	1.21541891227074	0	0	1.01944064370214	0	1	0
chr13_32969070_32970133_+	1.12201845430196	0	0	1.08445720458648	0	0	0	0	0	0
chr13_32969070_32970155_-	0	0	0	0	0	0	0	1.03746286994835	1.22561844926376	0
chr13_32969070_32970155_+	2.36458653154718	0	1.07177346253629	3.4799160865143	0	1	1.10105679545314	1.01868466120818	0	0
chr13_32969070_32971013_-	0	0	0	0	0	0	0	1.05501280050786	0	0
chr13_32969070_32971013_+	0	0	0	1.43059402439275	0	0	1.05103048414282	1.04927961591896	1	0
chr13_32969070_32971034_-	1180.70141832886	0	0	1.19505764369967	0	1	1.12614047880071	3.08764046873402	1864.3778829172	0
chr13_32969070_32971034_+	28313.6186756232	62.6262751354621	80.0569627674326	7527.9384414941	2167.49177533445	53.3557503500329	331.924136964282	2.98622578500145	3872.03063123971	51.3163784180718
chr13_32969070_32971035_+	1.12201845430196	0	0	0	0	0	0	0	0	0
chr13_32969070_32971059_-	0	0	0	0	0	0	0	1.00773136921715	0	0
chr13_32969070_32971059_+	0	0	0	1.09050773266526	0	1.03200827973421	0	1.00612206531066	0	0
chr13_32969070_32971062_-	1.10956947206785	0	0	0	0	0	0	0	0	0
chr13_32969070_32971062_+	1.42723423833171	0	0	0	0	0	0	0	0	0
chr13_32969070_32972298_-	0	0	0	0	0	0	0	1.02799476425879	0	0
chr13_32969070_32972298_+	1.36163925053494	0	1.31950791077289	1.63925604732132	0	1	1.01944064370214	1.01781264058498	1.1525512482704	0
chr13_32969070_32972360_+	0	0	0	0	0	0	1.01944064370214	0	0	0
chr13_32969070_32972722_+	1.12201845430196	0	0	0	0	0	0	0	0	0
chr13_32969070_33013725_+	0	0	0	1	0	0	0	0	0	0
chr13_32969070_33252079_+	0	0	0	0	0	0	0	0	1	0
chr13_32969070_33292136_-	0	0	0	0	0	0	0	1	0	0
chr13_32969104_32971034_+	0	0	0	1.04683938172732	0	0	0	0	0	0
chr13_32970186_32971049_-	0	0	0	0	0	0	0	1	0	0
chr13_32970253_32971034_-	7.08943400505591	0	0	0	0	0	0	1.57870338326823	5.07337626144631	0
chr13_32970253_32971034_+	340.916247449054	1.5558946464458	1.42256665286222	102.578961175077	7.52444236867479	1.03200827973421	2.44273345794256	1.56712068474874	2.85716772204729	1.52080414950689
chr13_32970253_33106018_+	0	0	0	0	0	0	0	0	1	0
chr13_32970446_32975988_-	0	0	0	1.04683938172732	0	0	0	0	0	0
chr13_32970446_32977044_-	0	0	0	0	0	0	0	0	0	1
chr13_32970446_32977286_-	0	0	0	1.27427785722801	0	0	0	0	0	0
chr13_32970449_32977286_-	0	0	0	1.0594630943593	0	1	0	0	0	0
chr13_32970772_32977286_-	0	0	0	0	0	1	0	0	0	0
chr13_32970818_33222424_+	0	0	0	1.06935954481312	0	0	0	0	0	0
chr13_32971044_33099989_+	0	0	0	0	0	0	0	1	0	0
chr13_32971052_33020186_+	1	0	0	0	0	0	0	0	0	0
chr13_32971052_33098732_-	0	0	0	0	0	0	0	1	0	0
chr13_32971053_33136775_-	0	0	0	0	0	0	0	1	0	0
chr13_32971054_32972337_-	0	0	0	0	0	0	0	1.00612206531066	0	0
chr13_32971054_32972337_+	0	0	0	0	0	0	0	1.00773136921715	0	0
chr13_32971059_32971164_+	0	0	0	0	0	0	0	1	0	0
chr13_32971059_33264734_+	0	0	0	0	0	0	0	1	0	0
chr13_32971068_33242871_+	0	0	0	0	1	0	0	0	0	0
chr13_32971069_33242872_+	0	0	0	0	0	0	0	1	0	0
chr13_32971071_32972425_+	0	0	0	0	0	0	1	0	0	0
chr13_32971071_33190700_+	0	0	0	0	0	0	0	0	1	0
chr13_32971074_33125160_+	0	0	0	0	0	0	0	0	1	0
chr13_32971076_33012479_+	0	0	0	0	0	0	0	0	1	0
chr13_32971077_32972321_-	0	0	0	0	0	0	0	1.00773136921715	0	0
chr13_32971078_33029275_+	0	0	0	1	0	0	0	0	0	0
chr13_32971080_33072395_-	0	0	0	0	0	0	0	1	0	0
chr13_32971080_33072395_+	1	0	0	0	0	0	0	0	0	0
chr13_32971081_32972477_+	0	0	0	0	0	0	0	0	1.11438674259589	0
chr13_32971083_33007386_+	0	0	0	1	0	0	0	0	0	0
chr13_32971084_33131443_+	0	0	0	0	0	0	0	0	1	0
chr13_32971087_33232153_+	1	0	0	0	0	0	0	0	0	0
chr13_32971089_33071561_-	0	0	0	0	0	0	0	1	0	0
chr13_32971089_33104897_+	0	0	0	0	0	0	0	0	1.02189714865412	0
chr13_32971093_33121125_+	0	0	0	0	0	0	0	0	1	0
chr13_32971097_33130702_+	1	0	0	0	0	0	0	0	1	0
chr13_32971101_33109779_+	0	0	0	0	0	0	0	0	1	0
chr13_32971104_33080399_+	0	0	0	0	0	0	0	0	1	0
chr13_32971105_33048822_+	0	0	0	0	0	0	0	0	1	0
chr13_32971106_33215806_+	0	0	0	0	0	0	0	0	1	0
chr13_32971117_32972324_+	0	0	0	0	0	0	1	1.00385824159448	0	0
chr13_32971120_33289854_+	1.03526492384138	0	0	0	0	0	0	0	0	0
chr13_32971120_33517941_+	1	0	0	0	0	0	0	0	0	0
chr13_32971122_33084109_-	1	0	0	0	0	0	0	0	0	0
chr13_32971122_33084109_+	1	0	0	0	0	0	0	0	0	0
chr13_32971125_32983033_+	0	0	0	0	0	0	0	0	1.02189714865412	0
chr13_32971126_33156728_+	1.25635844009489	0	0	0	0	0	0	0	0	0
chr13_32971127_32972394_-	0	0	0	0	0	0	0	0	1.05158119849598	0
chr13_32971129_33211818_+	0	0	0	0	0	0	0	0	1	0
chr13_32971137_33116898_+	0	0	0	0	0	0	0	0	1	0
chr13_32971139_33029179_+	1.03526492384138	0	0	0	0	0	0	0	0	0
chr13_32971140_32971756_+	1	0	0	0	0	0	0	0	0	0
chr13_32971142_32990385_+	0	0	0	0	0	0	0	1	0	0
chr13_32971144_33202350_+	0	0	0	1	0	0	0	0	0	0
chr13_32971150_32972339_-	0	0	0	0	0	0	0	1	0	0
chr13_32971151_32972321_+	0	0	0	0	0	0	0	1.00385824159448	0	0
chr13_32971151_32972326_+	0	0	0	1	0	0	0	0	0	0
chr13_32971155_33137393_+	0	0	0	0	0	0	0	1	0	0
chr13_32971172_33187843_+	0	0	0	0	0	0	0	0	0	1
chr13_32971173_33038542_+	1	0	0	0	0	0	0	0	0	0
chr13_32971180_32972298_+	1	0	0	0	0	0	0	0	0	0
chr13_32971181_32972274_-	2.01063902708461	0	0	0	0	0	0	1.05486441865726	1.58178020813216	0
chr13_32971181_32972274_+	14.0547766959069	1.03526492384138	0	6.00338797841413	0	1	1.1135280089959	1.07279229531452	1.44523177368439	0
chr13_32971181_32972298_-	922.651292230476	0	1	1.06935954481312	0	0	1.01944064370214	2.7576004025259	1494.98179749556	0
chr13_32971181_32972298_+	34642.9418099899	56.2877909525803	74.5164717275619	7736.84949565651	0	42.9211810759199	305.691372036558	2.76174674174978	2030.07808287277	44.1299582084911
chr13_32971181_32972319_+	0	0	0	1.07751411701842	0	0	0	0	0	0
chr13_32971181_32972333_+	0	0	0	0	0	0	1.01944064370214	1.00385824159448	0	0
chr13_32971181_32972351_+	1.14105453608382	0	0	1.10507400218809	0	0	0	0	0	0
chr13_32971181_32972360_-	3.21628149767014	0	0	0	0	0	0	0	1.34566053132334	0
chr13_32971181_32972360_+	60.1990592404826	1.07177346253629	1.14869835499704	14.1641058484896	1.14403415971395	1.03200827973421	1.48232823216875	0	1.59206806915862	1.03715504444619
chr13_32971181_32972364_+	1.12201845430196	0	0	0	0	0	0	0	0	0
chr13_32971181_32972386_+	1.51331237386492	0	0	0	0	0	1	0	0	1.03715504444619
chr13_32971181_32972391_+	0	0	0	0	0	0	0	0	1.08596668207316	0
chr13_32971181_32972722_-	1.13229362534054	0	0	0	0	0	0	0	0	0
chr13_32971181_32972722_+	1.42665180938139	0	0	1.109087690662	0	0	0	0	0	0
chr13_32971181_32984993_+	0	0	1.03526492384138	0	0	0	0	0	0	0
chr13_32971181_33006938_+	0	0	0	1.02930223664349	0	0	0	0	0	0
chr13_32972303_32972327_+	0	0	0	0	0	0	1	0	0	0
chr13_32972303_32972337_+	1.16713511066789	0	0	0	0	0	0	0	0	0
chr13_32972306_32972348_+	0	0	0	0	0	0	1	0	0	0
chr13_32972311_32972349_-	1.08379838673437	0	0	0	0	0	0	0	0	0
chr13_32972311_32972688_+	0	0	0	0	0	0	0	0	0	1.03715504444619
chr13_32972312_32972337_+	0	0	0	0	0	0	1	0	0	0
chr13_32972313_32972689_+	0	0	0	0	0	0	1	0	0	0
chr13_32972315_33213331_-	0	0	0	0	0	0	0	1	0	0
chr13_32972315_33601321_-	0	0	0	0	0	0	0	1	0	0
chr13_32972317_33261391_+	0	0	0	0	0	0	0	1	0	0
chr13_32972322_32972352_-	0	0	0	0	0	0	0	0	1.06714040067682	0
chr13_32972322_33241313_-	0	0	0	0	0	0	0	1	0	0
chr13_32972327_32972352_+	0	0	0	1	0	0	0	0	0	0
chr13_32972327_32972397_+	0	0	0	0	0	0	0	0	1.1485072146893	0
chr13_32972330_32972361_-	0	0	0	0	0	0	0	0	1.11328165562529	0
chr13_32972336_32972406_+	0	0	0	0	0	0	0	0	1	0
chr13_32972336_33079749_+	0	0	0	0	0	0	0	0	1	0
chr13_32972340_33175147_+	0	0	0	0	0	0	0	0	1	0
chr13_32972341_33174627_-	0	0	0	0	0	0	0	1	0	0
chr13_32972341_33174627_+	1	0	0	0	0	0	0	0	0	0
chr13_32972344_32974091_+	1.17692467278974	0	0	0	0	0	0	0	0	0
chr13_32972348_33000672_+	0	0	0	0	0	0	0	0	1	0
chr13_32972348_33222189_+	0	0	0	0	0	0	0	1	0	0
chr13_32972349_32972428_+	0	0	0	1.15683498521351	0	0	0	0	0	0
chr13_32972351_32997491_-	0	0	0	0	0	0	0	1	0	0
chr13_32972357_33227990_+	0	0	0	0	0	0	0	0	1	0
chr13_32972357_33277768_+	1	0	0	0	0	0	0	0	1	0
chr13_32972358_33189000_+	0	0	0	0	0	0	0	0	1	0
chr13_32972359_33262702_+	0	0	0	0	0	0	1	0	0	0
chr13_32972361_33193106_+	1	0	0	0	0	0	0	0	1.02189714865412	0
chr13_32972363_33269310_-	0	0	0	0	0	0	0	1	0	0
chr13_32972364_33260742_+	1.03526492384138	0	0	0	0	0	0	0	0	0
chr13_32972364_33291555_+	1	0	0	0	0	0	0	0	0	0
chr13_32972365_32982687_+	1.12201845430196	0	0	0	0	0	0	0	1	0
chr13_32972367_33166753_+	1	0	0	0	0	0	0	0	0	0
chr13_32972372_33141356_+	1	0	0	0	0	0	0	0	0	0
chr13_32972376_33167586_-	1	0	0	0	0	0	0	0	0	0
chr13_32972376_33167586_+	1.03526492384138	0	0	1	0	0	0	0	0	0
chr13_32972378_33197656_+	0	0	0	0	0	0	0	0	1	0
chr13_32972399_33082819_+	1	0	0	0	0	0	0	0	0	0
chr13_32972406_33119667_+	1	0	0	0	0	0	0	0	0	0
chr13_32972407_33144293_+	1	0	0	0	0	0	0	0	0	0
chr13_32972411_33202028_+	0	0	0	0	0	0	0	0	1	0
chr13_32972412_33182912_+	0	0	0	0	0	0	0	0	1	0
chr13_32972416_33184917_+	1	0	0	0	0	0	0	0	0	0
chr13_32972416_33459235_+	0	0	0	0	0	0	0	0	1	0
chr13_32972419_33189052_+	1	0	0	0	0	0	0	0	0	0
chr13_32972419_33354421_+	1	0	0	0	0	0	0	0	0	0
chr13_32972425_33080634_+	1	0	0	0	0	0	0	0	1	0
chr13_32972431_33019900_+	1	0	0	0	0	0	0	0	0	0
chr13_32972432_33213497_+	1	0	0	0	0	0	0	0	0	0
chr13_32972433_32972590_-	0	0	0	0	0	0	0	0	1	0
chr13_32972436_33014453_+	0	0	0	0	0	0	0	0	1	0
chr13_32972441_33098566_+	1	0	0	0	0	0	0	0	0	0
chr13_32972442_33292105_+	1.14869835499704	0	0	0	0	0	0	0	1	0
chr13_32972446_33031418_+	1.05646730854954	0	0	0	0	0	0	0	0	0
chr13_32972447_33096752_-	1	0	0	0	0	0	0	0	0	0
chr13_32972447_33096752_+	1	0	0	0	0	0	0	0	0	0
chr13_32972451_33057446_+	1	0	0	0	0	0	0	0	0	0
chr13_32972478_33226244_-	0	0	0	0	0	0	0	0	1	0
chr13_32972488_33508148_-	0	0	0	0	0	0	0	0	1	0
chr13_32972488_33508148_+	1.13229362534054	0	0	0	0	0	0	0	1	0
chr13_32972494_33241738_-	1.03526492384138	0	0	0	0	0	0	0	0	0
chr13_32972494_33241738_+	1	0	0	0	0	0	0	0	1	0
chr13_32972494_33273962_-	1	0	0	0	0	0	0	0	0	0
chr13_32972494_33273962_+	1	0	0	0	0	0	0	0	1	0
chr13_32972496_32972722_+	1.87766483486409	0	0	1.57722188946586	0	0	1.01944064370214	0	0	0
chr13_32972516_33255858_+	0	0	0	1	0	0	0	0	0	0
chr13_32972519_33002298_+	1.05646730854954	0	0	0	0	0	0	0	0	0
chr13_32972558_33136065_+	0	0	0	0	0	0	0	0	1	0
chr13_32972710_33034128_+	1	0	0	0	0	0	0	0	0	0
chr13_32972742_33048595_+	1	0	0	0	0	0	0	0	0	0
chr13_32972844_32973846_+	0	0	0	0	0	0	0	0	1.15177691463755	0
chr13_32972901_32973358_+	0	0	0	0	0	0	1.01944064370214	0	0	0
chr13_32972970_33076812_+	1	0	0	0	0	0	0	0	0	0
chr13_32973035_32974171_+	0	0	0	0	0	0	0	0	1.15654401520724	0
chr13_32973156_33007782_-	1	0	0	0	0	0	0	0	0	0
chr13_32973156_33007782_+	1	0	0	0	0	0	0	0	0	0
chr13_32973169_32995130_+	0	0	0	0	0	0	0	0	1	0
chr13_32973170_32995131_+	0	0	0	0	0	0	0	0	1.12553212751309	0
chr13_32973177_33061203_-	1	0	0	0	0	0	0	0	0	0
chr13_32973177_33061203_+	1.14869835499704	0	0	0	0	0	0	0	1	0
chr13_32973177_33086908_+	1.05646730854954	0	0	0	0	0	0	0	0	0
chr13_32973177_33130981_-	1.03526492384138	0	0	0	0	0	0	0	0	0
chr13_32973177_33130981_+	1	0	0	0	0	0	0	0	0	0
chr13_32973177_33142484_+	1.07177346253629	0	0	0	0	0	0	0	1	0
chr13_32973224_33089355_+	1	0	0	0	0	0	0	0	0	0
chr13_32973224_33125308_-	1.03526492384138	0	0	0	0	0	0	0	0	0
chr13_32973224_33125308_+	1.05646730854954	0	0	0	0	0	0	0	0	0
chr13_32973224_33260707_-	1.03526492384138	0	0	0	0	0	0	0	0	0
chr13_32973224_33260707_+	1.88313196930714	0	1.03526492384138	1.02930223664349	0	0	1.01944064370214	0	1	1
chr13_32973368_33055294_+	0	1.03526492384138	0	0	0	0	0	0	0	0
chr13_32973380_32973457_-	0	0	0	0	0	0	0	0	1	0
chr13_32973388_33003706_+	0	0	0	0	0	0	1	0	0	0
chr13_32973593_33128550_+	0	0	0	0	0	1	0	0	1	0
chr17_40945164_41201189_-	0	0	0	0	1	0	0	0	0	0
chr17_40969952_41223231_-	0	0	0	0	1.03098742495292	0	0	0	0	0
chr17_40987805_41244115_-	0	0	0	0	1	0	0	0	0	0
chr17_40998663_41199686_-	0	0	0	0	1.03098742495292	0	0	0	0	0
chr17_41069785_41226523_-	0	0	0	0	1	0	0	0	0	0
chr17_41076796_41267748_-	0	0	0	0	1.01944064370214	0	0	0	0	0
chr17_41086057_41256952_-	0	0	0	0	1.13947644603342	0	0	0	0	0
chr17_41106054_41251875_-	0	0	0	0	1	0	0	0	0	0
chr17_41138879_41267746_-	0	0	0	0	1.01944064370214	0	0	0	0	0
chr17_41163116_41197641_-	0	0	0	0	1	0	0	0	0	0
chr17_41163934_41246850_-	0	0	0	0	1	0	0	0	0	0
chr17_41163935_41246850_-	0	0	0	0	1	0	0	0	0	0
chr17_41184758_41197051_-	0	0	0	0	0	0	0	0	0	1
chr17_41185156_41197743_-	1	0	0	0	0	0	0	0	0	0
chr17_41185432_41226533_+	0	0	0	0	0	0	0	1	0	0
chr17_41185625_41246832_-	0	0	0	0	0	0	0	0	1	0
chr17_41186175_41197678_+	1.16158634964154	0	0	0	0	0	0	0	0	0
chr17_41186175_41199659_+	1.24946738037879	0	0	0	0	0	0	0	0	0
chr17_41186217_41209087_+	1	0	0	0	0	0	0	0	0	0
chr17_41186895_41249260_-	1	0	0	0	0	0	0	0	0	0
chr17_41187628_41360912_+	0	0	0	1	0	0	0	0	0	0
chr17_41187665_41197678_-	2.47310415263159	0	0	1.14158644063216	0	1	1.01944064370214	0	0	1.07569058622018
chr17_41187665_41197678_+	1.2320991780002	0	0	0	0	0	0	0	0	0
chr17_41187665_41199659_-	3.17470770701005	1.03526492384138	0	2.08951011835084	0	1.03200827973421	1	0	0	0
chr17_41187665_41199659_+	1.03526492384138	0	0	0	0	0	0	0	0	0
