chr	start	end	strand	NM	intron	LU_01.008.0483_LCL_mRNA_L1_S1..txt	LU_01.008.0483_LCL_totRNA_L1_S1..txt	LU_03.006.0289_LCL_mRNA_L1_S1..txt	LU_03.006.0289_LCL_totRNA_L1_S1..txt	LU_05.002.0176_LCL_mRNA_L1_S1..txt	LU_05.002.0176_LCL_totRNA_L1_S1..txt	LU_06.009.0425_LCL_mRNA_L1_S1..txt	LU_06.009.0425_LCL_totRNA_L1_S1..txt	LU_06.009.0916_RNA_LW_treat_mRNA_L1_S1..txt	LU_06.009.0916_RNA_LW_treat_totRNA_L1_S1..txt	LU_06.009.0916_RNA_LW_untr_mRNA_L1_S1..txt	LU_07.111.0075_LCL_mRNA_L1_S1..txt	LU_07.111.0075_LCL_totRNA_L1_S1..txt	LU_07.111.0085_RNA_MT_mRNA_L1_S1..txt	LU_07.111.0085_RNA_MT_totRNA_L1_S1..txt	LU_07.111.0097_RNA_MT_mRNA_L1_S1..txt	LU_07.111.0097_RNA_MT_totRNA_L1_S1..txt	LU_08.111.0021_LCL_mRNA_L1_S1..txt	LU_08.111.0021_LCL_totRNA_L1_S1..txt	LU_99.003.3193_RNA_MT_mRNA_L1_S1..txt	LU_99.003.3193_RNA_MT_totRNA_L1_S1..txt	LU_99.005.0355_LCL_mRNA_L1_S1..txt	LU_99.005.0355_LCL_totRNA_L1_S1..txt	LU_99.006.1923_LCL_totRNA_L1_S1..txt
NC_000017.10	41228628	41242960	-	NM_007294	INTRON	12	8	0	0	0	44	11	0	1	9	0	28	0	0	8	32	0	16	0	23	0	0	4	0
NC_000013.10	32945254	32949098	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
NC_000017.10	41276119	41277293	-	NM_007294	INTRON	10	31	22	19	24	34	12	18	12	35	0	21	63	14	6	0	0	23	54	14	33	1	15	13
NC_000013.10	32890892	32930714	+	NM_000059	INTRON	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41215968	41243451	-	NM_007294	INTRON	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32910890	32920963	+	NM_000059	INTRON	0	0	0	18	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41223182	41226487	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	13	0	0	17	0	0	0	0	0	0	0	0	0
NC_000017.10	41243040	41243451	-	NM_007294	INTRON	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32901443	32903579	+	NM_000059	INTRON	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41234531	41341597	-	NM_007294	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32945237	32949301	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0	9	0	0
NC_000017.10	41191478	41197663	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0
NC_000013.10	32937513	32944603	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32890591	32944603	+	NM_000059	INTRON	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32900750	32903579	-	NM_000059	INTRON	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
NC_000017.10	41256268	41360480	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41215968	41219471	-	NM_007294	INTRON	0	2	7	0	1	0	0	0	0	0	0	6	11	0	0	0	10	0	5	0	0	0	6	10
NC_000017.10	41273672	41277287	-	NM_007294	INTRON	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41256268	41256884	-	NM_007294	INTRON	4	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41215953	41226450	-	NM_007294	INTRON	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32938232	32944538	+	NM_000059	INTRON	12	20	41	23	49	0	16	25	7	0	0	27	24	1	3	0	5	35	8	63	0	40	12	0
NC_000013.10	32915333	32928997	+	NM_000059	INTRON	0	26	0	2	29	0	6	0	0	20	0	0	0	0	0	0	0	0	6	0	0	0	0	20
NC_000017.10	41226358	41305782	-	NM_007294	INTRON	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41258550	41267742	-	NM_007294	INTRON	14620	13253	19587	14358	11291	11739	11711	8732	8352	17332	2570	21624	24857	9771	8267	6727	9768	20323	18143	7914	10013	18989	15109	7620
NC_000013.10	32929425	32930224	+	NM_000059	INTRON	0	0	0	0	0	16	0	0	0	0	0	0	6	0	0	0	11	0	0	0	0	0	0	0
NC_000017.10	41251897	41256138	+	NM_007294	INTRON	0	0	0	0	0	0	0	2	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0
NC_000017.10	41256159	41538940	-	NM_007294	INTRON	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41223185	41226400	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41243545	41392872	-	NM_007294	INTRON	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41243026	41545453	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_000013.10	32890663	32893213	+	NM_000059	INTRON	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32930608	33084021	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NC_000017.10	41243608	41249260	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32942756	32944538	+	NM_000059	INTRON	0	0	0	0	0	2	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
NC_000017.10	41199727	41201136	-	NM_007294	INTRON	15	20	21	3	0	0	18	2	41	0	0	27	7	35	4	0	0	10	4	0	0	4	0	0
NC_000017.10	41244363	41244405	-	NM_007294	INTRON	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
NC_000013.10	32893462	32898819	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NC_000017.10	41256908	41495072	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NC_000017.10	41276119	41277198	-	NM_007294	INTRON	2	6	8	0	0	0	0	0	0	1	0	0	13	0	4	15	0	0	0	0	0	0	9	0
NC_000017.10	41250300	41251791	-	NR_027676	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32946504	32950806	+	NM_000059	INTRON	0	0	0	2	0	0	10	2	0	0	0	3	0	2	0	0	15	0	1	0	0	12	0	0
NC_000017.10	41246877	41247862	-	NM_007294	INTRON	16120	13320	20791	15350	11780	11581	11444	8639	2690	8534	1235	21621	24048	10065	6673	5666	9088	20937	17880	8061	8368	9635	8672	16218
NC_000013.10	32944664	32945092	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41256216	41433330	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41198898	41199659	-	NM_007294	INTRON	0	0	0	0	0	10	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41235260	41485276	-	NM_007294	INTRON	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41247884	41249296	-	NM_007294	INTRON	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32936679	32944538	+	NM_000059	INTRON	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41199720	41201139	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
NC_000017.10	41256168	41267758	-	NM_007294	INTRON	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41197747	41203114	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NC_000013.10	32931966	32936659	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0
NC_000017.10	41203467	41209068	-	NM_007294	INTRON	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32937670	32950806	+	NM_000059	INTRON	0	0	0	0	1	26	0	0	0	0	0	14	6	0	0	0	18	0	0	76	188	0	0	0
NC_000017.10	41258512	41394849	-	NM_007294	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41262525	41277287	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32888441	32899270	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32937324	32944537	+	NM_000059	INTRON	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41277339	41399299	-	NR_027676	INTRON	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32945237	32950807	+	NM_000059	INTRON	0	0	2	0	0	0	0	0	0	0	0	0	12	0	0	1	0	0	7	0	0	18	11	0
NC_000013.10	32890664	32893213	+	NM_000059	INTRON	8294	10652	12898	12031	7135	5355	8852	8475	1522	14710	282	12998	16781	4344	3512	4801	5055	13897	15912	6520	4301	10123	13417	9681
NC_000017.10	41276058	41276102	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
NC_000017.10	41223196	41223237	-	NM_007294	INTRON	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41243666	41246768	-	NM_007294	INTRON	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32929076	32929339	+	NM_000059	INTRON	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41197521	41228602	-	NM_007294	INTRON	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41251966	41256138	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
NC_000013.10	32950928	32953453	+	NM_000059	INTRON	14298	7161	21415	8252	12085	6448	14114	5629	7502	6348	2137	19203	12096	8294	2646	7643	6186	24236	11253	9314	5411	16781	9219	12580
NC_000017.10	41262597	41276033	-	NM_007294	INTRON	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
NC_000017.10	41246877	41249509	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
NC_000017.10	41196908	41273672	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
NC_000017.10	41249306	41251791	-	NM_007294	INTRON	13209	9361	16212	10640	8450	8778	9467	5606	6636	10144	1634	16412	16683	7847	5792	3962	7632	13464	12803	5584	6284	12862	10662	11843
NC_000013.10	32911036	32915258	+	NM_000059	INTRON	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
NC_000013.10	32964018	32968825	+	NM_000059	INTRON	0	0	36	0	0	0	0	0	0	1	0	27	0	14	0	0	0	0	0	0	0	18	0	0
NC_000017.10	41215953	41219670	-	NM_007294	INTRON	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32890145	32890557	+	NM_000059	INTRON	1	0	0	0	0	9	7	11	21	21	0	43	6	0	5	0	0	0	6	0	0	21	0	0
NC_000017.10	41266258	41267742	-	NM_007294	INTRON	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41234592	41251791	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	27	27	0	0	0	0	0	0	0	0	14	22	0	0	15	12
NC_000017.10	41228631	41233937	-	NM_007300	INTRON	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32953652	32953940	+	NM_000059	INTRON	4	5	18	9	19	1	11	0	0	3	0	0	7	0	0	0	0	9	8	0	0	57	15	0
NC_000017.10	41244034	41244236	-	NM_007294	INTRON	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41242370	41242960	-	NM_007294	INTRON	49	10	113	116	47	0	37	44	14	8	0	121	154	0	8	0	32	144	30	18	0	110	56	16
NC_000013.10	32899242	32971931	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NC_000013.10	32953652	32953886	+	NM_000059	INTRON	9776	5458	12490	5922	7895	2511	9194	4591	4636	5098	1468	12173	6352	5022	1120	4121	2374	13922	6405	6139	2025	10938	6931	5663
NC_000013.10	32889031	32890558	+	NM_000059	INTRON	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32936830	32937317	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	14
NC_000017.10	41243049	41251791	-	NM_007294	INTRON	9	7	0	1	0	7	14	4	694	983	354	0	28	12	40	0	6	24	0	31	113	10	0	0
NC_000013.10	32971078	33029275	+	NM_000059	INTRON	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32950936	32953453	+	NM_000059	INTRON	0	0	0	0	1	0	0	0	0	0	0	27	0	29	0	0	0	17	0	0	0	0	0	0
NC_000013.10	32890664	32899212	+	NM_000059	INTRON	197	185	409	267	210	208	292	198	41	363	0	260	381	420	292	363	751	354	333	730	725	128	273	539
NC_000013.10	32900749	32903579	+	NM_000059	INTRON	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41258550	41267741	-	NM_007294	INTRON	0	0	0	6	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41247939	41249256	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32945237	32950806	-	NM_000059	INTRON	23	0	46	2	0	0	4	0	4	4	0	23	0	2	0	15	0	29	0	0	0	2	0	0
NC_000017.10	41249295	41251807	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0
NC_000017.10	41256973	41277293	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	6	0	0	0	0	0
NC_000017.10	41258521	41267757	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
NC_000017.10	41223193	41223221	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0
NC_000017.10	41237281	41276901	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41249320	41251790	-	NR_027676	INTRON	3	0	18	0	0	0	0	7	0	0	0	0	0	0	0	0	0	15	0	0	0	8	0	0
NC_000017.10	41243650	41256138	-	NM_007294	INTRON	27	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41234533	41454089	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32946600	32950806	+	NM_000059	INTRON	10	8	19	0	0	0	0	0	3	27	0	4	10	2	0	0	0	20	0	0	0	15	0	3
NC_000017.10	41266650	41267742	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	5	0	0	0	6	0
NC_000013.10	32931917	32931954	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
NC_000017.10	41256903	41277287	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32958168	32968825	+	NM_000059	INTRON	283	114	525	114	366	116	213	126	436	119	143	447	188	347	123	305	182	625	332	358	116	236	85	199
NC_000017.10	41219633	41219669	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0
NC_000013.10	32937670	32944636	+	NM_000059	INTRON	0	8	7	0	21	0	0	0	0	0	0	0	0	0	9	0	25	0	0	0	0	5	0	0
NC_000017.10	41276132	41287940	-	NR_027676	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0
NC_000017.10	41223255	41226432	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
NC_000013.10	32939660	32944538	+	NM_000059	INTRON	0	0	15	0	12	9	9	0	0	0	0	13	1	5	6	0	0	3	9	18	0	0	14	0
NC_000017.10	41256455	41256884	-	NM_007294	INTRON	0	0	5	2	0	0	0	2	0	0	0	0	12	0	0	0	0	11	0	0	0	0	0	0
NC_000013.10	32890650	32893326	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
NC_000013.10	32929425	32930564	+	NM_000059	INTRON	14173	8595	20875	9921	12327	2339	15582	6441	5951	10137	1733	20656	9705	8301	1760	8914	2245	25022	11222	13130	1846	17383	10355	4226
NC_000013.10	32893014	32954234	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
NC_000017.10	41196902	41273665	-	NM_007294	INTRON	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32890650	33096542	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NC_000013.10	32893462	32899212	-	NM_000059	INTRON	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NC_000013.10	32932066	32936728	+	NM_000059	INTRON	5	0	0	0	0	0	0	0	0	0	0	0	4	0	22	45	0	0	0	0	0	0	0	0
NC_000017.10	41234425	41244192	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0
NC_000017.10	41270241	41306998	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
NC_000013.10	32893405	33160805	+	NM_000059	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41247918	41251834	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32903633	32905055	+	NM_000059	INTRON	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0
NC_000013.10	32903629	32910401	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32890587	32900672	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32953514	32954242	+	NM_000059	INTRON	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41197764	41201137	-	NM_007294	INTRON	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41196453	41197678	-	NM_007294	INTRON	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41197695	41203114	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NC_000017.10	41249306	41256138	-	NR_027676	INTRON	0	0	21	14	0	2	0	0	24	0	0	0	12	0	0	0	0	0	0	16	0	0	0	23
NC_000017.10	41243460	41286280	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
NC_000017.10	41199383	41199659	-	NM_007294	INTRON	0	3	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	6	0	18	13	0	0
NC_000017.10	41234592	41247862	-	NM_007294	INTRON	5	0	2	0	0	0	0	0	10	19	0	0	0	0	0	0	0	0	0	0	25	0	0	0
NC_000013.10	32944055	32944538	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0
NC_000017.10	41215378	41215900	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NC_000017.10	41234592	41242261	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0
NC_000013.10	32899221	32899285	+	NM_000059	INTRON	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41243049	41246768	-	NM_007294	INTRON	0	6	0	0	0	24	0	6	0	0	0	22	7	0	12	0	12	0	0	0	0	0	0	14
NC_000017.10	41234592	41267742	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
NC_000017.10	41199703	41457675	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NC_000013.10	32969070	32970127	+	NM_000059	INTRON	207	143	624	147	231	90	371	108	114	148	49	583	261	85	21	8	47	403	173	14	132	385	276	204
NC_000013.10	32969070	32971034	+	NM_000059	INTRON	12512	6435	16571	7732	10491	4366	10105	4595	7801	7260	2816	16765	9401	6855	2360	6605	3880	18500	9813	7992	3373	13745	8153	8749
NC_000013.10	32963895	32971034	+	NM_000059	INTRON	0	0	0	1	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41256973	41277287	-	NM_007294	INTRON	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	4
NC_000017.10	41201913	41203079	-	NM_007294	INTRON	13	3	12	0	9	0	0	2	0	20	0	21	10	14	17	0	51	8	6	0	0	0	14	0
NC_000013.10	32954264	33086908	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32932066	32936659	+	NM_000059	INTRON	10531	4380	14272	5563	7326	4187	9531	3813	4143	4286	1113	12864	7391	5051	2091	5336	4481	14116	6875	9276	4535	11246	5913	8134
NC_000013.10	32890591	32910401	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32886230	32889484	-	NM_000059	INTRON	1	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
NC_000017.10	41256160	41340875	-	NM_007294	INTRON	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41267796	41268453	-	NM_007294	INTRON	109	30	78	24	16	19	15	20	24	12	14	122	70	14	8	8	22	80	55	17	8	85	53	11
NC_000013.10	32899321	32899702	+	NM_000059	INTRON	0	0	16	0	0	0	32	19	0	0	0	0	0	21	15	10	0	0	1	2	2	0	0	0
NC_000017.10	41189644	41197084	-	NM_007294	INTRON	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41251894	41256161	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0
NC_000013.10	32929425	32930547	+	NM_000059	INTRON	17	8	23	4	41	0	9	2	0	5	0	12	2	30	0	26	0	27	6	30	0	20	8	0
NC_000017.10	41201211	41203079	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1	0	0	2	0	0	0	0	0
NC_000017.10	41203126	41209068	-	NM_007294	INTRON	2	3	12	7	0	0	26	6	11	39	0	10	7	0	10	8	0	0	20	0	0	14	11	0
NC_000013.10	32959336	32968825	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32966591	32968825	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41258550	41304146	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41226538	41228504	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	2	0	0	0
NC_000017.10	41243776	41243814	-	NM_007294	INTRON	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41215963	41219673	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41215388	41215905	-	NM_007294	INTRON	0	0	18	7	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32961231	32977286	-	NM_000059	INTRON	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41258550	41267746	-	NM_007294	INTRON	13	10	0	2	0	0	0	3	0	14	0	0	0	7	12	0	19	0	8	0	28	0	0	0
NC_000013.10	32972496	32972722	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	24	0	0	0	30	0	0	0	3
